"study","sub_study","y"
"CDA1-D","CDA1-A-CF5",15.56
"CDA1-D","CDA1-A-CF5",353.568
"CDA1-D","CDA1-A-CF5",13.96
"CDA1-D","CDA1-A-CF5",82.95
"CDA1-D","CDA1-A-CF5",39.68
"CDA1-D","CDA1-A-CF5",479.97
"CDA1-D","CDA1-A-CF5",7.38
"CDA1-D","CDA1-A-CF5",14.256
"CDA1-D","CDA1-A-CF5",81.98
"CDA1-D","CDA1-A-CF5",39.624
"CDA1-D","CDA1-A-CF5",399.672
"CDA1-D","CDA1-B-CF6",65.12
"CDA1-D","CDA1-B-CF6",30.56
"CDA1-D","CDA1-B-CF6",20.768
"CDA1-D","CDA1-B-CF6",39.808
"CDA1-D","CDA1-B-CF6",121.104
"CDA1-D","CDA1-B-CF6",111.96
"CDA1-D","CDA1-B-CF6",15.696
"CDA1-D","CDA1-B-CF6",70.26
"CDA1-D","CDA1-B-CF6",90
"CDA1-D","CDA1-B-CF6",6.096
"CDA1-D","CDA1-B-CF6",481.176
"CDA1-D","CDA1-B-CF6",7.24
"CDA1-D","CDA1-B-CF6",177.45
"CDA1-D","CDA1-B-CF6",1369.764
"CDA1-D","CDA1-B-CF6",9.48
"CDA1-D","CDA1-B-CF6",130.98
"CDA1-D","CDA1-B-CF6",174.95
"CDA1-D","CDA1-B-CF6",826
"CDA1-D","CDA1-B-CF6",139.58
"CDA1-D","CDA1-B-CF6",399.95
"CDA1-D","CDA1-B-CF6",12.39
"CDA1-D","CDA1-B-CF6",760.98
"CDA1-D","CDA1-B-CF6",67.86
"CDA1-D","CDA1-B-CF6",31.504
"CDA1-D","CDA1-B-CF6",5.04
"CDA1-D","CDA1-B-CF6",39.879
"CDA1-D","CDA1-B-CF6",4.712
"CDA1-D","CDA1-B-CF6",194.352
"CDA1-D","CDA1-B-CF6",97.424
"CDA1-D","CDA1-B-CF6",704.76
"CDA1-D","CDA1-B-CF6",27.396
"CDA1-D","CDA1-B-CF6",5.7
"CDA1-D","CDA1-B-CF6",14.19
"CDA1-D","CDA1-B-CF6",7.3
"CDA1-D","CDA1-B-CF6",199.98
"CDA1-D","CDA1-B-CF6",144.96
"CDA1-D","CDA1-B-CF6",118
"CDA1-D","CDA1-B-CF6",48.94
"CDA1-D","CDA1-B-CF6",22.66
"CDA1-D","CDA1-B-CF6",0.836
"CDA1-D","CDA1-B-CF6",30.96
"CDA1-D","CDA1-B-CF6",723.92
"CDA1-D","CDA1-B-CF6",21.968
"CDA1-D","CDA1-B-CF6",619.152
"CDA1-D","CDA1-B-CF6",127.904
"CDA1-D","CDA1-B-CF6",94.2
"CDA1-D","CDA1-B-CF6",49.5
"CDA1-D","CDA1-B-CF6",16.52
"CDA1-D","CDA1-B-CF6",55.36
"CDA1-D","CDA1-B-CF6",11.56
"CDA1-D","CDA1-B-CF6",17.12
"CDA1-D","CDA1-B-CF6",182.352
"CDA1-D","CDA1-B-CF6",118.16
"CDA1-D","CDA1-B-CF6",18.368
"CDA1-D","CDA1-B-CF6",600.558
"CDA1-D","CDA1-B-CF6",50.352
"CDA1-D","CDA1-B-CF6",28.032
"CDA1-D","CDA1-B-CF6",7.692
"CDA1-D","CDA1-B-CF6",517.405
"CDA1-D","CDA1-B-CF6",8.608
"CDA1-D","CDA1-B-CF6",159.56
"CDA1-D","CDA1-B-CF6",2104.55
"CDA1-D","CDA1-B-CF6",40.7
"CDA1-D","CDA1-B-CF6",47.79
"CDA1-D","CDA1-B-CF6",5.16
"CDA1-D","CDA1-B-CF6",21.21
"CDA1-D","CDA1-B-CF6",96.36
"CDA1-D","CDA1-B-CF6",231.72
"CDA1-D","CDA1-B-CF6",17.9
"CDA1-D","CDA1-B-CF6",12.48
"CDA1-D","CDA1-B-CF6",8.016
"CDA1-D","CDA1-B-CF6",259.896
"CDA1-D","CDA1-B-CF6",247.188
"CDA1-D","CDA1-B-CF6",279.96
"CDA1-D","CDA1-B-CF6",450
"CDA1-D","CDA1-B-CF6",19.44
"CDA1-D","CDA1-B-CF6",300.904
"CDA1-D","CDA1-B-CF6",239.976
"CDA1-D","CDA1-B-CF6",31.168
"CDA1-D","CDA1-B-CF6",120.96
"CDA1-D","CDA1-B-CF6",2239.936
"CDA1-D","CDA1-B-CF6",76.608
"CDA1-D","CDA1-B-CF6",142.776
"CDA1-D","CDA1-B-CF6",91.36
"CDA1-D","CDA1-B-CF6",3.552
"CDA1-D","CDA1-B-CF6",115.136
"CDA1-D","CDA1-B-CF6",4.71
"CDA1-D","CDA1-B-CF6",172.764
"CDA1-D","CDA1-B-CF6",3.52
"CDA1-D","CDA1-B-CF6",79.968
"CDA1-D","CDA1-B-CF6",305.9745
"CDA1-D","CDA1-B-CF6",344.91
"CDA1-D","CDA1-B-CF6",626.352
"CDA1-D","CDA1-B-CF6",359.499
"CDA1-D","CDA1-B-CF6",71.952
"CDA1-D","CDA1-B-CF6",29.8
"CDA1-D","CDA1-B-CF6",1.824
"CDA1-D","CDA1-B-CF6",64.384
"CDA1-D","CDA1-B-CF6",6.984
"CDA1-D","CDA1-B-CF6",11.264
"CDA1-D","CDA1-B-CF6",15.552
"CDA1-D","CDA1-B-CF6",379.372
"CDA1-D","CDA1-B-CF6",67.536
"CDA1-D","CDA1-B-CF6",1.524
"CDA1-D","CDA1-B-CF6",37.408
"CDA1-D","CDA1-B-CF6",25.344
"CDA1-D","CDA1-B-CF6",46.2
"CDA1-D","CDA1-B-CF6",4.728
"CDA1-D","CDA1-B-CF6",53.352
"CDA1-D","CDA1-B-CF6",131.104
"CDA1-D","CDA1-B-CF6",22.512
"CDA1-D","CDA1-B-CF6",72.744
"CDA1-D","CDA1-B-CF6",52.59
"CDA1-D","CDA1-B-CF6",19.44
"CDA1-D","CDA1-B-CF6",126.3
"CDA1-D","CDA1-B-CF6",1287.45
"CDA1-D","CDA1-B-CF6",64.96
"CDA1-D","CDA1-B-CF6",535.41
"CDA1-D","CDA1-B-CF6",8.1
"CDA1-D","CDA1-B-CF6",13.248
"CDA1-D","CDA1-B-CF6",83.988
"CDA1-D","CDA1-B-CF6",73.2
"CDA1-D","CDA1-B-CF6",10.74
"CDA1-D","CDA1-B-CF6",11.032
"CDA1-D","CDA1-B-CF6",53.04
"CDA1-D","CDA1-B-CF6",17.12
"CDA1-D","CDA1-B-CF6",59.94
"CDA1-D","CDA1-B-CF6",210.58
"CDA1-D","CDA1-B-CF6",30.96
"CDA1-D","CDA1-B-CF6",239.984
"CDA1-D","CDA1-B-CF6",3050.376
"CDA1-D","CDA1-B-CF6",133.98
"CDA1-D","CDA1-B-CF6",93.248
"CDA1-D","CDA1-B-CF6",177.48
"CDA1-D","CDA1-B-CF6",17.712
"CDA1-D","CDA1-B-CF6",4.86
"CDA1-D","CDA1-B-CF6",6.258
"CDA1-D","CDA1-B-CF6",37.68
"CDA1-D","CDA1-B-CF6",51.84
"CDA1-D","CDA1-B-CF6",27.42
"CDA1-D","CDA1-B-CF6",5.4
"CDA1-D","CDA1-B-CF6",1270.99
"CDA1-D","CDA1-B-CF6",125.36
"CDA1-D","CDA1-B-CF6",14.03
"CDA1-D","CDA1-B-CF6",27.96
"CDA1-D","CDA1-B-CF6",5.344
"CDA1-D","CDA1-B-CF6",1.696
"CDA1-D","CDA1-B-CF6",24.588
"CDA1-D","CDA1-B-CF6",7.98
"CDA1-D","CDA1-B-CF6",288
"CDA1-D","CDA1-B-CF6",146.952
"CDA1-D","CDA1-B-CF6",83.136
"CDA1-D","CDA1-B-CF6",942.784
"CDA1-D","CDA1-B-CF6",74.352
"CDA1-D","CDA1-B-CF6",26.88
"CDA1-D","CDA1-B-CF6",10.896
"CDA1-D","CDA1-B-CF6",3.536
"CDA1-D","CDA1-B-CF6",528.43
"CDA1-D","CDA1-B-CF6",41.472
"CDA1-D","CDA1-B-CF6",287.976
"CDA1-D","CDA1-B-CF6",29.304
"CDA1-D","CDA1-B-CF6",55.328
"CDA1-D","CDA1-B-CF6",1227.9984
"CDA1-D","CDA1-B-CF6",20.416
"CDA1-D","CDA1-B-CF6",1128.39
"CDA1-D","CDA1-B-CF6",4.608
"CDA1-D","CDA1-B-CF6",195.96
"CDA1-D","CDA1-B-CF6",15.552
"CDA1-D","CDA1-B-CF6",271.968
"CDA1-D","CDA1-B-CF6",698.352
"CDA1-D","CDA1-B-CF6",77.728
"CDA1-D","CDA1-B-CF6",46.62
"CDA1-D","CDA1-B-CF6",537.544
"CDA1-D","CDA1-B-CF6",14.62
"CDA1-D","CDA1-B-CF6",22.55
"CDA1-D","CDA1-B-CF6",583.8
"CDA1-D","CDA1-B-CF6",211.168
"CDA1-D","CDA1-B-CF6",12.96
"CDA1-D","CDA1-B-CF6",45.98
"CDA1-D","CDA1-B-CF6",1294.75
"CDA1-D","CDA1-B-CF6",1799.97
"CDA1-D","CDA1-B-CF6",10.688
"CDA1-D","CDA1-B-CF6",221.98
"CDA1-D","CDA1-B-CF6",341.96
"CDA1-D","CDA1-B-CF6",34.77
"CDA1-D","CDA1-B-CF6",18.9
"CDA1-D","CDA1-B-CF6",102.72
"CDA1-D","CDA1-B-CF6",40.48
"CDA1-D","CDA1-B-CF6",33.282
"CDA1-D","CDA1-B-CF6",118.65
"CDA1-D","CDA1-B-CF6",14.76
"CDA1-D","CDA1-B-CF6",37.52
"CDA1-D","CDA1-B-CF6",207.144
"CDA1-D","CDA1-B-CF6",13.9
"CDA1-D","CDA1-B-CF6",266.352
"CDA1-D","CDA1-B-CF6",307.98
"CDA1-D","CDA1-B-CF6",44.1
"CDA1-D","CDA1-B-CF6",13.12
"CDA1-D","CDA1-B-CF6",16.56
"CDA1-D","CDA1-B-CF6",38.88
"CDA1-D","CDA1-B-CF6",335.52
"CDA1-D","CDA1-B-CF6",959.984
"CDA1-D","CDA1-B-CF6",4.086
"CDA1-D","CDA1-B-CF6",55.984
"CDA1-D","CDA1-B-CF6",10.688
"CDA1-D","CDA1-B-CF6",8.856
"CDA1-D","CDA1-B-CF6",6.912
"CDA1-D","CDA1-B-CF6",26.72
"CDA1-D","CDA1-B-CF6",33.488
"CDA1-D","CDA1-B-CF6",10.56
"CDA1-D","CDA1-B-CF6",386.34
"CDA1-D","CDA1-B-CF6",33.44
"CDA1-D","CDA1-B-CF6",39.96
"CDA1-D","CDA1-B-CF6",1217.568
"CDA1-D","CDA1-B-CF6",15.51
"CDA1-D","CDA1-B-CF6",89.9
"CDA1-D","CDA1-B-CF6",14.28
"CDA1-D","CDA1-B-CF6",12.72
"CDA1-D","CDA1-B-CF6",15.75
"CDA1-D","CDA1-B-CF6",70.95
"CDA1-D","CDA1-B-CF6",65.568
"CDA1-D","CDA1-B-CF6",299.97
"CDA1-D","CDA1-B-CF6",89.97
"CDA1-D","CDA1-B-CF6",31.86
"CDA1-D","CDA1-B-CF6",67.15
"CDA1-D","CDA1-B-CF6",7.236
"CDA1-D","CDA1-B-CF6",4.824
"CDA1-D","CDA1-B-CF6",91.36
"CDA1-D","CDA1-B-CF6",130.112
"CDA1-D","CDA1-B-CF6",74.24
"CDA1-D","CDA1-B-CF6",159.84
"CDA1-D","CDA1-B-CF6",2.892
"CDA1-D","CDA1-B-CF6",9.392
"CDA1-D","CDA1-B-CF6",123.92
"CDA1-D","CDA1-B-CF6",55.6
"CDA1-D","CDA1-B-CF6",617.976
"CDA1-D","CDA1-B-CF6",21.312
"CDA1-D","CDA1-B-CF6",209.94
"CDA1-D","CDA1-B-CF6",31.984
"CDA1-D","CDA1-B-CF6",5083.96
"CDA1-D","CDA1-B-CF6",35.96
"CDA1-D","CDA1-B-CF6",31.05
"CDA1-D","CDA1-B-CF6",8.92
"CDA1-D","CDA1-B-CF6",209.6
"CDA1-D","CDA1-B-CF6",111.04
"CDA1-D","CDA1-B-CF6",38.88
"CDA1-D","CDA1-B-CF6",36.27
"CDA1-D","CDA1-B-CF6",493.43
"CDA1-D","CDA1-B-CF6",11.12
"CDA1-D","CDA1-B-CF6",686.4
"CDA1-D","CDA1-B-CF6",15.92
"CDA1-D","CDA1-B-CF6",70.68
"CDA1-D","CDA1-B-CF6",541.24
"CDA1-D","CDA1-B-CF6",101.994
"CDA1-D","CDA1-B-CF6",18.264
"CDA1-D","CDA1-B-CF6",21.99
"CDA1-D","CDA1-B-CF6",185.376
"CDA1-D","CDA1-B-CF6",58.924
"CDA1-D","CDA1-B-CF6",480
"CDA1-D","CDA1-B-CF6",34.05
"CDA1-D","CDA1-B-CF6",192.72
"CDA1-D","CDA1-B-CF6",239.97
"CDA1-D","CDA1-B-CF6",50.12
"CDA1-D","CDA1-B-CF6",15.984
"CDA1-D","CDA1-B-CF6",14.352
"CDA1-D","CDA1-B-CF6",6.528
"CDA1-D","CDA1-B-CF6",2.862
"CDA1-D","CDA1-B-CF6",20.856
"CDA1-D","CDA1-B-CF6",276.28
"CDA1-D","CDA1-B-CF6",629.64
"CDA1-D","CDA1-B-CF6",449.97
"CDA1-D","CDA1-B-CF6",1927.59
"CDA1-D","CDA1-B-CF6",121.78
"CDA1-D","CDA1-B-CF6",2676.672
"CDA1-D","CDA1-B-CF6",489.23
"CDA1-D","CDA1-B-CF6",312.03
"CDA1-D","CDA1-B-CF6",17.94
"CDA1-D","CDA1-B-CF6",165.6
"CDA1-D","CDA1-B-CF6",37.52
"CDA1-D","CDA1-B-CF6",494.97
"CDA1-D","CDA1-B-CF6",25.06
"CDA1-D","CDA1-B-CF6",32.064
"CDA1-D","CDA1-B-CF6",18.496
"CDA1-D","CDA1-B-CF6",191.079
"CDA1-D","CDA1-B-CF6",10.368
"CDA1-D","CDA1-B-CF6",30.53
"CDA1-D","CDA1-B-CF6",30.84
"CDA1-D","CDA1-B-CF6",75.06
"CDA1-D","CDA1-B-CF6",66.976
"CDA1-D","CDA1-B-CF6",182.72
"CDA1-D","CDA1-B-CF6",21.93
"CDA1-D","CDA1-B-CF6",95.976
"CDA1-D","CDA1-B-CF6",143.928
"CDA1-D","CDA1-B-CF6",3.564
"CDA1-D","CDA1-B-CF6",4.928
"CDA1-D","CDA1-B-CF6",856.656
"CDA1-D","CDA1-B-CF6",13.184
"CDA1-D","CDA1-B-CF6",48.784
"CDA1-D","CDA1-B-CF6",76.64
"CDA1-D","CDA1-B-CF6",18.528
"CDA1-D","CDA1-B-CF6",177.68
"CDA1-D","CDA1-B-CF6",159.98
"CDA1-D","CDA1-B-CF6",52.68
"CDA1-D","CDA1-B-CF6",11.568
"CDA1-D","CDA1-B-CF6",4.572
"CDA1-D","CDA1-B-CF6",1439.968
"CDA1-D","CDA1-B-CF6",1.728
"CDA1-D","CDA1-B-CF6",626.1
"CDA1-D","CDA1-B-CF6",99.2
"CDA1-D","CDA1-B-CF6",609.98
"CDA1-D","CDA1-B-CF6",211.372
"CDA1-D","CDA1-B-CF6",239.976
"CDA1-D","CDA1-B-CF6",99.95
"CDA1-D","CDA1-B-CF6",29.34
"CDA1-D","CDA1-B-CF6",16.74
"CDA1-D","CDA1-B-CF6",12.672
"CDA1-D","CDA1-B-CF6",1119.888
"CDA1-D","CDA1-B-CF6",204.85
"CDA1-D","CDA1-B-CF6",135.984
"CDA1-D","CDA1-B-CF6",16.4
"CDA1-D","CDA1-B-CF6",92.96
"CDA1-D","CDA1-B-CF6",7.632
"CDA1-D","CDA1-B-CF6",4.158
"CDA1-D","CDA1-B-CF6",179.991
"CDA1-D","CDA1-B-CF6",239.358
"CDA1-D","CDA1-B-CF6",164.88
"CDA1-D","CDA1-B-CF6",10.95
"CDA1-D","CDA1-B-CF6",19.44
"CDA1-D","CDA1-B-CF6",12.3
"CDA1-D","CDA1-B-CF6",13.97
"CDA1-D","CDA1-B-CF6",934.956
"CDA1-D","CDA1-B-CF6",46.864
"CDA1-D","CDA1-B-CF6",26.16
"CDA1-D","CDA1-B-CF6",23.128
"CDA1-D","CDA1-B-CF6",59.24
"CDA1-D","CDA1-B-CF6",155.456
"CDA1-D","CDA1-B-CF6",8.56
"CDA1-D","CDA1-B-CF6",21
"CDA1-D","CDA1-B-CF6",120
"CDA1-D","CDA1-B-CF6",299.96
"CDA1-D","CDA1-B-CF6",67.84
"CDA1-D","CDA1-B-CF6",853.93
"CDA1-D","CDA1-B-CF6",18.688
"CDA1-D","CDA1-B-CF6",273.96
"CDA1-D","CDA1-B-CF6",89.97
"CDA1-D","CDA1-B-CF6",756.8
"CDA1-D","CDA1-B-CF6",1.248
"CDA1-D","CDA1-B-CF6",72
"CDA1-D","CDA1-B-CF6",470.155
"CDA1-D","CDA1-B-CF6",39.128
"CDA1-D","CDA1-B-CF6",19.728
"CDA1-D","CDA1-B-CF6",151.188
"CDA1-D","CDA1-B-CF6",271.764
"CDA1-D","CDA1-B-CF6",47.496
"CDA1-D","CDA1-B-CF6",344.981
"CDA1-D","CDA1-B-CF6",36.288
"CDA1-D","CDA1-B-CF6",78.304
"CDA1-D","CDA1-B-CF6",127.785
"CDA1-D","CDA1-B-CF6",6.104
"CDA1-D","CDA1-B-CF6",5.76
"CDA1-D","CDA1-B-CF6",1.72
"CDA1-D","CDA1-B-CF6",8.952
"CDA1-D","CDA1-B-CF6",2.334
"CDA1-D","CDA1-B-CF6",1.728
"CDA1-D","CDA1-B-CF6",159.04
"CDA1-D","CDA1-B-CF6",145.98
"CDA1-D","CDA1-B-CF6",77.952
"CDA1-D","CDA1-B-CF6",95.97
"CDA1-D","CDA1-B-CF6",105.584
"CDA1-D","CDA1-B-CF6",9.344
"CDA1-D","CDA1-B-CF6",9.68
"CDA1-D","CDA1-B-CF6",4899.93
"CDA1-D","CDA1-B-CF6",104.75
"CDA1-D","CDA1-B-CF6",18.528
"CDA1-D","CDA1-B-CF6",1875.258
"CDA1-D","CDA1-B-CF6",91.36
"CDA1-D","CDA1-B-CF6",152.24
"CDA1-D","CDA1-B-CF6",35.184
"CDA1-D","CDA1-B-CF6",56.704
"CDA1-D","CDA1-B-CF6",274.064
"CDA1-D","CDA1-B-CF6",458.43
"CDA1-D","CDA1-B-CF6",8.226
"CDA1-D","CDA1-B-CF6",5.95
"CDA1-D","CDA1-B-CF6",15.24
"CDA1-D","CDA1-B-CF6",239.94
"CDA1-D","CDA1-B-CF6",23.84
"CDA1-D","CDA1-B-CF6",92.52
"CDA1-D","CDA1-B-CF6",37.76
"CDA1-D","CDA1-B-CF6",7.38
"CDA1-D","CDA1-B-CF6",5.82
"CDA1-D","CDA1-B-CF6",3.816
"CDA1-D","CDA1-B-CF6",26.16
"CDA1-D","CDA1-B-CF6",100.8
"CDA1-D","CDA1-B-CF6",135.8
"CDA1-D","CDA1-B-CF6",13.9
"CDA1-D","CDA1-B-CF6",19.4
"CDA1-D","CDA1-B-CF6",13.488
"CDA1-D","CDA1-B-CF6",11.416
"CDA1-D","CDA1-B-CF6",17.64
"CDA1-D","CDA1-B-CF6",17.04
"CDA1-D","CDA1-B-CF6",99.98
"CDA1-D","CDA1-B-CF6",29.46
"CDA1-D","CDA1-B-CF6",166.92
"CDA1-D","CDA1-B-CF6",98.328
"CDA1-D","CDA1-B-CF6",117.882
"CDA1-D","CDA1-B-CF6",20.97
"CDA1-D","CDA1-B-CF6",139.96
"CDA1-D","CDA1-B-CF6",37.74
"CDA1-D","CDA1-B-CF6",14.82
"CDA1-D","CDA1-B-CF6",191.82
"CDA1-D","CDA1-B-CF6",13.904
"CDA1-D","CDA1-B-CF6",314.6
"CDA1-D","CDA1-B-CF6",283.56
"CDA1-D","CDA1-B-CF6",487.96
"CDA1-D","CDA1-B-CF6",1793.98
"CDA1-D","CDA1-B-CF6",2.992
"CDA1-D","CDA1-B-CF6",108.768
"CDA1-D","CDA1-B-CF6",25.92
"CDA1-D","CDA1-B-CF6",22.58
"CDA1-D","CDA1-B-CF6",55.176
"CDA1-D","CDA1-B-CF6",9892.74
"CDA1-D","CDA1-B-CF6",73.915
"CDA1-D","CDA1-B-CF6",337.088
"CDA1-D","CDA1-B-CF6",61.44
"CDA1-D","CDA1-B-CF6",479.97
"CDA1-D","CDA1-B-CF6",5.984
"CDA1-D","CDA1-B-CF6",189.95
"CDA1-D","CDA1-B-CF6",149.95
"CDA1-D","CDA1-B-CF6",29.95
"CDA1-D","CDA1-B-CF6",44.4
"CDA1-D","CDA1-B-CF6",66.03
"CDA1-D","CDA1-B-CF6",10.86
"CDA1-D","CDA1-B-CF6",3.36
"CDA1-D","CDA1-B-CF6",27.936
"CDA1-D","CDA1-B-CF6",28.784
"CDA1-D","CDA1-B-CF6",21.96
"CDA1-D","CDA1-B-CF6",21.98
"CDA1-D","CDA1-B-CF6",2621.322
"CDA1-D","CDA1-B-CF6",74.76
"CDA1-D","CDA1-B-CF6",364.776
"CDA1-D","CDA1-B-CF6",1115.17
"CDA1-D","CDA1-B-CF6",89.696
"CDA1-D","CDA1-B-CF6",50.12
"CDA1-D","CDA1-B-CF6",36.48
"CDA1-D","CDA1-B-CF6",322.192
"CDA1-D","CDA1-B-CF6",2.946
"CDA1-D","CDA1-B-CF6",19.136
"CDA1-D","CDA1-B-CF6",23.08
"CDA1-D","CDA1-B-CF6",90.48
"CDA1-D","CDA1-B-CF6",215.976
"CDA1-D","CDA1-B-CF6",65.94
"CDA1-D","CDA1-B-CF6",11.352
"CDA1-D","CDA1-B-CF6",24.56
"CDA1-D","CDA1-B-CF6",16.56
"CDA1-D","CDA1-B-CF6",279.95
"CDA1-D","CDA1-B-CF6",828.84
"CDA1-D","CDA1-B-CF6",7.218
"CDA1-D","CDA1-B-CF6",27.2
"CDA1-D","CDA1-B-CF6",89.97
"CDA1-D","CDA1-B-CF6",318.08
"CDA1-D","CDA1-B-CF6",5.8
"CDA1-D","CDA1-B-CF6",143.952
"CDA1-D","CDA1-B-CF6",19.44
"CDA1-D","CDA1-B-CF6",5.56
"CDA1-D","CDA1-B-CF6",146.73
"CDA1-D","CDA1-B-CF6",29.9
"CDA1-D","CDA1-B-CF6",276.784
"CDA1-D","CDA1-B-CF6",93.032
"CDA1-D","CDA1-B-CF6",454.965
"CDA1-D","CDA1-B-CF6",246.168
"CDA1-D","CDA1-B-CF6",295.4
"CDA1-D","CDA1-B-CF6",348.56
"CDA1-D","CDA1-B-CF6",15.552
"CDA1-D","CDA1-B-CF6",482.94
"CDA1-D","CDA1-B-CF6",299.98
"CDA1-D","CDA1-B-CF6",403.68
"CDA1-D","CDA1-B-CF6",41.9
"CDA1-D","CDA1-B-CF6",28.91
"CDA1-D","CDA1-B-CF6",32.4
"CDA1-D","CDA1-B-CF6",369.544
"CDA1-D","CDA1-B-CF6",10.368
"CDA1-D","CDA1-B-CF6",791.88
"CDA1-D","CDA1-B-CF6",23.64
"CDA1-D","CDA1-B-CF6",84.784
"CDA1-D","CDA1-B-CF6",64.96
"CDA1-D","CDA1-B-CF6",32.06
"CDA1-D","CDA1-B-CF6",177.648
"CDA1-D","CDA1-B-CF6",287.91
"CDA1-D","CDA1-B-CF6",22.368
"CDA1-D","CDA1-B-CF6",32.368
"CDA1-D","CDA1-B-CF6",207.984
"CDA1-D","CDA1-B-CF6",36.4
"CDA1-D","CDA1-B-CF6",22.96
"CDA1-D","CDA1-B-CF6",315.2
"CDA1-D","CDA1-B-CF6",15.18
"CDA1-D","CDA1-B-CF6",623.96
"CDA1-D","CDA1-B-CF6",429.6
"CDA1-D","CDA1-B-CF6",31.968
"CDA1-D","CDA1-B-CF6",887.271
"CDA1-D","CDA1-B-CF6",21.696
"CDA1-D","CDA1-B-CF6",22.05
"CDA1-D","CDA1-B-CF6",99.9
"CDA1-D","CDA1-B-CF6",90.86
"CDA1-D","CDA1-B-CF6",7.78
"CDA1-D","CDA1-B-CF6",78.759
"CDA1-D","CDA1-B-CF6",9.552
"CDA1-D","CDA1-B-CF6",5.344
"CDA1-D","CDA1-B-CF6",8.28
"CDA1-D","CDA1-B-CF6",50.136
"CDA1-D","CDA1-B-CF6",88.074
"CDA1-D","CDA1-B-CF6",301.47
"CDA1-D","CDA1-B-CF6",18.656
"CDA1-D","CDA1-B-CF6",27.46
"CDA1-D","CDA1-B-CF6",125.13
"CDA1-D","CDA1-B-CF6",555.96
"CDA1-D","CDA1-B-CF6",129.552
"CDA1-D","CDA1-B-CF6",51.984
"CDA1-D","CDA1-B-CF6",10.272
"CDA1-D","CDA1-B-CF6",18.336
"CDA1-D","CDA1-B-CF6",180.96
"CDA1-D","CDA1-B-CF6",475.944
"CDA1-D","CDA1-B-CF6",159.98
"CDA1-D","CDA1-B-CF6",43.6
"CDA1-D","CDA1-B-CF6",8.288
"CDA1-D","CDA1-B-CF6",1123.128
"CDA1-D","CDA1-B-CF6",64.9
"CDA1-D","CDA1-B-CF6",2.808
"CDA1-D","CDA1-B-CF6",99.98
"CDA1-D","CDA1-B-CF6",8.04
"CDA1-D","CDA1-B-CF6",1564.29
"CDA1-D","CDA1-B-CF6",138.56
"CDA1-D","CDA1-B-CF6",65.52
"CDA1-D","CDA1-B-CF6",14.576
"CDA1-D","CDA1-B-CF6",23.2
"CDA1-D","CDA1-B-CF6",16.464
"CDA1-D","CDA1-B-CF6",19.312
"CDA1-D","CDA1-B-CF6",40.08
"CDA1-D","CDA1-B-CF6",101.96
"CDA1-D","CDA1-B-CF6",259.74
"CDA1-D","CDA1-B-CF6",255.42
"CDA1-D","CDA1-B-CF6",4.338
"CDA1-D","CDA1-B-CF6",11.88
"CDA1-D","CDA1-B-CF6",405.86
"CDA1-D","CDA1-B-CF6",680.01
"CDA1-D","CDA1-B-CF6",2.376
"CDA1-D","CDA1-B-CF6",143.128
"CDA1-D","CDA1-B-CF6",4476.8
"CDA1-D","CDA1-B-CF6",104.85
"CDA1-D","CDA1-B-CF6",241.44
"CDA1-D","CDA1-B-CF6",319.76
"CDA1-D","CDA1-B-CF6",45.68
"CDA1-D","CDA1-B-CF6",31.96
"CDA1-D","CDA1-B-CF6",47.9
"CDA1-D","CDA1-B-CF6",1112.94
"CDA1-D","CDA1-B-CF6",22.92
"CDA1-D","CDA1-B-CF6",71.976
"CDA1-D","CDA1-B-CF6",19.44
"CDA1-D","CDA1-B-CF6",31.086
"CDA1-D","CDA1-B-CF6",13.98
"CDA1-D","CDA1-B-CF6",23.65
"CDA1-D","CDA1-B-CF6",707.88
"CDA1-D","CDA1-B-CF6",11.952
"CDA1-D","CDA1-B-CF6",31.128
"CDA1-D","CDA1-B-CF6",55.76
"CDA1-D","CDA1-B-CF6",24.56
"CDA1-D","CDA1-B-CF6",51.75
"CDA1-D","CDA1-B-CF6",207.184
"CDA1-D","CDA1-B-CF6",1473.1
"CDA1-D","CDA1-B-CF6",3.488
"CDA1-D","CDA1-B-CF6",21.728
"CDA1-D","CDA1-B-CF6",663.072
"CDA1-D","CDA1-B-CF6",99.588
"CDA1-D","CDA1-B-CF6",49.568
"CDA1-D","CDA1-B-CF6",29.372
"CDA1-D","CDA1-B-CF6",344.704
"CDA1-D","CDA1-B-CF6",47.992
"CDA1-D","CDA1-B-CF6",102.24
"CDA1-D","CDA1-B-CF6",39.96
"CDA1-D","CDA1-B-CF6",1432
"CDA1-D","CDA1-B-CF6",41.04
"CDA1-D","CDA1-B-CF6",256.784
"CDA1-D","CDA1-B-CF6",120.98
"CDA1-D","CDA1-B-CF6",315.98
"CDA1-D","CDA1-B-CF6",28.752
"CDA1-D","CDA1-B-CF6",114.95
"CDA1-D","CDA1-B-CF6",23.04
"CDA1-D","CDA1-B-CF6",15.48
"CDA1-D","CDA1-B-CF6",51.84
"CDA1-D","CDA1-B-CF6",39.816
"CDA1-D","CDA1-B-CF6",16.06
"CDA1-D","CDA1-B-CF6",7.28
"CDA1-D","CDA1-B-CF6",5.4
"CDA1-D","CDA1-B-CF6",19.44
"CDA1-D","CDA1-B-CF6",39.88
"CDA1-D","CDA1-B-CF6",79.44
"CDA1-D","CDA1-B-CF6",20.664
